83150-76-9	1	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O
126-85-2	0	C[N+](CCCl)(CCCl)[O-]
4860-03-1	0	CCCCCCCCCCCCCCCCCl
473-55-2	1	CC1CCC2CC1C2(C)C
557-48-2	1	CCC=CCCC=CC=O
96-12-8	0	C(C(CBr)Br)Cl
31282-04-9	0	CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N
76-12-0	0	C(C(F)(Cl)Cl)(F)(Cl)Cl
4023-65-8	0	C(C(=CC(=O)O)C(=O)O)C(=O)O
75-47-8	1	C(I)(I)I
58-89-9	0	C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
6088-51-3	1	C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O
96-54-8	0	CN1C=CC=C1
1476-11-5	0	C(C=CCCl)Cl
7235-40-7	0	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C
62-90-8	1	CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35
23288-49-5	0	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
502-65-8	1	CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C
2113-57-7	0	C1=CC=C(C=C1)C2=CC(=CC=C2)Br
7585-39-9	1	C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O)O
57-06-7	0	C=CCN=C=S
9066-59-5	0	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CC(=O)N)C(=O)O)NC(=O)CNC(=O)C(CC3=CN=CN3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CS)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CC4=CC=CC=C4)NC(=O)C(C(C)C)N
36431-72-8	0	CC1CCC2(O1)C(=CCCC2(C)C)C
81-27-6	0	C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
55779-06-1	1	CC(C1CCC(C(O1)OC2C(C(C(C(C2O)N(C)C(=O)CN)OC)O)N)N)N
37321-09-8	0	CNC1C(C2C(CC(C(O2)OC3C(CC(C(C3O)O)N)N)N)OC1OC4C(C(C(C(O4)CO)N)O)O)O
1397-89-3	1	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
1109-28-0	1	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
17465-86-0	0	C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O
10026-13-8	0	P(Cl)(Cl)(Cl)(Cl)Cl
154-42-7	1	C1=NC2=C(N1)C(=S)N=C(N2)N
140-08-9	0	C(CCl)OP(OCCCl)OCCCl
123312-89-0	1	CC1=NNC(=O)N(C1)N=CC2=CN=CC=C2
50-91-9	1	C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
25339-09-7	1	CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
1742-14-9	0	CC1=C(C=C(C=C1)C(C)C2=CC(=C(C=C2)C)C)C
66-71-7	1	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
1393-48-2	1	CCC(C)C1C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC23CCC(=NC2C4=CSC(=N4)C(C(OC(=O)C5=NC6=C(C=CC(C6O)N1)C(=C5)C(C)O)C)NC(=O)C7=CSC(=N7)C(NC(=O)C8CSC(=N8)C(=CC)NC(=O)C(NC(=O)C9=CSC3=N9)C(C)O)C(C)(C(C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)C
67-72-1	0	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl
598-91-4	0	C([N+](=O)[O-])(Br)Br
71-63-6	1	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O
127-07-1	1	C(=O)(N)NO
